timestamp,cpu_percent,memory_percent,memory_gb,disk_read_mb,disk_write_mb,power_kw,carbon_kg_per_5min,carbon_kg_per_hour
2026-01-12T13:42:09.206059,0.0,48.0,0.42853546142578125,5609.04248046875,8093.912109375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T13:47:10.218436,0.0,48.0,0.4285240173339844,5609.04248046875,8094.322265625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T13:52:11.231138,0.0,48.0,0.4285087585449219,5609.04248046875,8094.798828125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T13:57:12.243791,0.0,47.1,0.4208106994628906,5609.04248046875,8095.283203125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:02:13.256882,0.0,47.2,0.4210357666015625,5609.04248046875,8095.720703125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:07:14.269728,0.0,47.2,0.42102813720703125,5609.04248046875,8096.263671875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:12:15.282755,0.0,47.2,0.42101287841796875,5609.04248046875,8096.744140625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:17:16.295484,0.0,47.2,0.42101287841796875,5609.04248046875,8097.244140625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:22:17.308270,0.0,47.2,0.4210014343261719,5609.04248046875,8097.939453125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:27:18.321055,0.0,47.2,0.4209938049316406,5609.04248046875,8098.654296875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:32:19.334026,0.0,46.9,0.4184074401855469,5609.04248046875,8099.373046875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:37:20.384997,0.0,47.1,0.4202919006347656,5609.04248046875,8100.021484375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:42:21.398368,0.0,47.2,0.42101287841796875,5609.04248046875,8100.455078125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:47:22.411487,0.0,47.2,0.42101287841796875,5609.04248046875,8100.880859375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:52:23.424352,0.0,47.0,0.4198265075683594,5609.04248046875,8101.361328125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T14:57:24.437230,0.0,46.9,0.41867828369140625,5615.90185546875,8102.384765625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T15:02:25.450349,0.0,46.9,0.41867828369140625,5615.90185546875,8102.880859375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T15:07:26.463137,0.0,46.1,0.4112815856933594,5615.90185546875,8103.525390625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T15:12:27.476137,0.0,44.1,0.3936805725097656,5615.90185546875,8104.880859375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T15:17:28.489047,0.0,44.2,0.394866943359375,5615.90185546875,8105.408203125,0.0036,0.0001245,0.0014939999999999999
